momento,gesture,ch0,ch1,ch2,ch3
29279,hand_flex_curl,-0.3015976149997027,-0.02420598839233345,-0.19081060396650215,-0.2435538563073144
49606,hand_flex_curl,-0.003433546356316541,-0.26057513536986165,0.08114401173363839,-0.3012840450199624
19863,hand_flex_curl,-0.04289120445043016,-0.12808983342455116,0.045213134847508885,-0.20035957306389085
99013,hand_open,-0.07181748365016938,-0.12961882316042306,0.3916569853516214,-0.22411111869705624
110155,hand_open,-0.2207101046823996,-0.12125310811643494,0.18346723223252104,-0.10108124783484773
24934,hand_open,-0.02314859989138429,-0.11926270727688106,0.07584871768891778,-0.18959387461469931
32131,hand_open,-0.02066211998241829,0.0717946630115287,0.09309309900123863,0.09361669309097476
83430,hand_flex_curl,-0.009462628757996194,-0.058745474476886377,-0.0778141640016432,-0.20314740219841088
65233,hand_flex_curl,-0.10060600773032112,0.18001516926700445,0.010628952657133484,0.03155493856661207
40715,hand_open,-0.05906135957414028,-0.13623238231377133,0.031632077893833044,0.030202114451447937
70574,hand_open,-0.07966493363073579,-0.1163736103006162,-0.024621199079650102,-0.015237603958850763
18838,hand_open,-0.03644885668989406,0.06834765064846082,-0.01479986975721359,-0.020270868260228947
85662,hand_flex_curl,-0.033944009431619904,-0.4302387123915913,0.2606862535819288,-0.02690982099735673
73299,hand_flex_curl,-0.2876016948471461,-0.42103461638794415,0.06560242700157648,-0.1561247531412272
56801,hand_open,-0.15084300393405814,-0.17542518430057608,-0.03365162808404254,-0.14722898634280324
42399,hand_open,-0.16782821018217786,-0.04671862819159699,0.1004964768538592,-0.2265765458228024
17741,hand_flex_curl,-0.1001123852184146,0.023542521445792497,-0.05080058983063018,-0.12429672110836144
59185,hand_flex_curl,0.03952538769455405,-0.07770253459454535,-0.08624354811261092,-0.3967757270481411
31987,hand_flex_curl,-0.0049924751265882925,-0.17639927440844394,-0.016704326244412204,0.04203742897673757
79925,hand_flex_curl,-0.023899365293282737,0.09082711710038582,0.0929543963335342,-0.1242410909578281
67452,hand_flex_curl,-0.11373177471067908,0.17236418906996476,0.15042648611054865,-0.13984155521671127
104516,hand_open,-0.050272582942953226,-0.03999650171973923,0.21061360683006505,-0.06019308719520911
92463,hand_open,-0.11129121317488457,0.1745385511992812,0.01935639994767491,-0.11066227694205788
31592,hand_flex_curl,-0.1937307645064753,-0.0655641052318926,0.17959339460514934,-0.18940549069588009
99620,hand_flex_curl,-0.026066712508515,-0.4466082514177781,0.017647701126237925,-0.4226525972958648
20672,hand_open,-0.08411901583150028,-0.031805700688938066,0.01980890510474298,-0.12976238339795176
29008,hand_open,-0.023554977494246176,0.0333859583252174,0.3639892461165695,-0.2596967145338769
48283,hand_open,-0.039148857034314144,0.1926511988395456,-0.08737185988471674,-0.2169436795298697
16400,hand_open,0.08861442456816904,-0.25116596776457045,0.20489236771356545,-0.16933944253531052
50619,hand_open,-0.1722799964642775,-0.3812054892842568,-0.012200916224573977,-0.7255916392941201
91670,hand_flex_curl,-0.056122583689109606,-0.06543744336027313,0.07019141951850494,-0.08703589914760279
37848,hand_flex_curl,-0.0599774311196043,0.12195879568684885,0.11126413217873066,0.026315589843954882
37051,hand_open,-0.022576916145019558,0.04626928012328957,0.1079972416859436,-0.05136938672818448
97419,hand_flex_curl,-0.16600295484732785,0.21060702701971976,0.005733043598862064,0.08698911924826769
109419,hand_flex_curl,-0.031896049986740005,-0.2132337529761562,-0.03759432519185835,0.001949583911768471
24426,hand_open,-0.21052311358713494,0.059595918472002525,0.05030578527843388,-0.18390442740140445
96809,hand_open,-0.05427436916765305,-0.19146600561231208,0.10023579453510978,-0.01932642002282392
10740,hand_open,-0.019006762628400956,0.13463704588327707,0.026329897901060214,-0.18704879522795528
6636,hand_open,-0.09087820036711568,-0.009284013613112485,0.10786345755254743,-0.12630825677867652
88482,hand_open,0.14791570764229944,-0.1194074637015693,0.061569228862353276,-0.302606525416669
32503,hand_open,-0.15261774905837566,0.051284487087248636,0.1368788751902139,-0.2544775949568733
77716,hand_flex_curl,0.019769007623613218,0.3336922086362186,0.0012512751300270966,-0.0601172278990334
26211,hand_open,-0.055431512172392505,0.07131515735473659,0.22570465381878946,-0.07512093236133832
44692,hand_open,0.02130038536996937,-0.1964781968174856,0.2132361693274252,-0.20188055195223772
118136,hand_open,-0.07355549407595385,0.030988430041201775,0.04361362748790931,0.012874586882921424
59302,hand_flex_curl,0.006617985538015071,-0.2333247384206,0.23662084887999504,-0.2075712634871555
30138,hand_open,-0.061784319105177336,0.047409236967768775,-0.10325774201894168,-0.05530901284298273
35780,hand_flex_curl,-0.12197412270079365,-0.2308156270592073,0.1119635477584664,0.08105312932238617
45845,hand_flex_curl,-0.03225880513502222,0.091668513818981,0.14689989700589526,-0.11758064475344675
52132,hand_open,-0.032479213326449874,0.0653891912187059,0.12576790617009848,0.04762320181859292
79676,hand_flex_curl,-0.08394911785064674,-0.0909899680781978,0.1512203375491794,-0.21898808756186486
64715,hand_open,0.0744233513295085,-0.019260143881878463,0.2231302929577399,-0.31185756658551245
88475,hand_open,0.10383406936657846,-0.11036018715799902,0.11331220986795533,-0.11675124978191365
103097,hand_flex_curl,-0.11685652000719615,-0.06732832415790703,0.02763035837423855,-0.3050441374671685
36734,hand_open,-0.12371213312651552,0.08614665936855803,0.07500174607967702,-0.27431100794247665
10184,hand_open,0.031404723393467115,-0.4634422173065282,-0.4517801651250377,0.36502987591947855
69154,hand_flex_curl,-0.06771238108573985,-0.12748668165499355,0.18555760931688714,-0.2255878463293021
12382,hand_open,-0.11709988738517828,-0.4030184730308281,0.09372267139370094,-0.3371490559310556
54407,hand_open,-0.15624530054144814,-0.4559963087111738,-0.11633218993806105,-0.35663604479744937
47006,hand_open,-0.1357771856858797,-0.19369163564200853,0.2980926907629091,0.06589138465971378
33933,hand_flex_curl,-0.1209088164424702,0.03299692543389332,0.035590514311456545,-0.09898879558196384
31008,hand_open,0.03936926522568962,-0.2731930703892929,0.06337629837007475,0.2500638482409383
12903,hand_open,-0.03624911176644996,0.26230919670744623,-0.09107158139732574,-0.2854509455861358
24086,hand_flex_curl,-0.16170499511541736,0.018901268578970454,0.31464749356409283,-0.4193931762034479
27320,hand_flex_curl,0.12755550096370705,-0.6399153778067296,0.3492749588564572,-0.1819004776606995
39306,hand_flex_curl,0.04785038875641479,0.3089720333603272,0.2975703424185181,-0.1908834826497372
8329,hand_open,-0.1106644273806472,-0.08290170284826659,0.08868412484027323,-0.16223648376991318
94580,hand_open,0.0042991076911960135,-0.3664493812416745,0.1026753875559112,-0.39216727480536506
102443,hand_open,-0.01375599665253524,0.10971481476455436,0.16951039925710276,-0.14917604161135778
48131,hand_open,0.07599835153037149,0.08038354421025717,-0.011474940559513258,-0.06686238365080023
63218,hand_flex_curl,0.08915626137197452,-0.1370134638553423,0.2802738246424437,0.1719540596102258
9661,hand_flex_curl,-0.006250638552371846,-0.002643312630147055,0.110681777715687,-0.21715102827277727
99622,hand_flex_curl,-0.04902589911045219,-0.3458819058992789,-0.0338985385067192,-0.40469923053386747
111022,hand_open,-0.07367488184628533,-0.30052790858634193,-0.2688126559790233,0.15705023655456676
90639,hand_open,-0.06901646288475749,-0.07246416147580492,0.03512915579259257,-0.14959200341872705
58418,hand_open,-0.10821468217023512,-0.21863799283154906,0.008927139783757365,0.05301426913360152
94659,hand_open,-0.06329044174623089,0.03546683193025313,0.07209194117825612,0.051022962608934685
117886,hand_flex_curl,-0.005591709896920705,-0.04974343431604311,0.22348246001477975,-0.07293112734501939
46247,hand_open,-0.012637884265035315,-0.07995832221271293,0.08358360475445338,-0.06724673741810627
45271,hand_flex_curl,-0.10465830416560552,-0.02541229193148986,0.010877830493535969,0.00403950752143567
28266,hand_open,-0.07873967841066465,0.1475565567874595,0.2378140853050841,0.27153582202396565
21189,hand_flex_curl,-0.08179325022871786,-0.046977983452530125,0.20246162805454196,-0.09573948906237373
100680,hand_open,-0.07978891323839687,0.29825704217389104,0.1814929325580399,-0.125911259795344
63523,hand_flex_curl,-0.1514743815655939,0.0688090617521977,0.2043651008348799,0.01835542103172605
109573,hand_flex_curl,-0.10380192650536467,-0.2722792954584357,-0.05808297173909771,-0.14069370797712644
78646,hand_open,-0.1064720799071418,-0.02559625322119741,0.13596993004861258,-0.05592473746362081
25157,hand_flex_curl,-0.12523432719822306,0.05070244562965498,0.0622155242714928,-0.032427320472663834
49063,hand_open,-0.03562232597226478,0.07337492064784934,0.0420298594381221,-0.022783075285304436
73678,hand_flex_curl,-0.17046851664138518,0.046953857381753394,0.40934600216612016,-0.05810569222871843
113707,hand_flex_curl,-0.06287258455006572,0.19341418582806136,0.15396684711130582,-0.028409306418461625
17553,hand_flex_curl,-0.2250425031942096,0.06586266535781737,0.004495540364936712,-0.06347273743329117
20067,hand_flex_curl,-0.15239963678566504,-0.4272018432318391,-0.012896396976875836,-0.25831733966507164
84534,hand_open,-0.024422834747779957,0.057870904410993525,0.16313892990399825,-0.20162895195327504
84984,hand_open,-0.04894783787599377,-0.1404725392538947,0.08790207788400695,-0.14545008584743158
74623,hand_open,-0.016878446030408334,-0.06537712818334485,0.12166191372300615,-0.009900902472764315
31508,hand_flex_curl,-0.2157715836443359,-0.05892943576659392,0.1598208866543409,-0.11430478748020413
10411,hand_open,-0.09233840463499776,0.19265421459842716,-0.12632763537528258,0.23394374780322916
64252,hand_open,-0.048647072531516115,-0.16057257197485908,0.18566286595125486,-0.046726797802111315
54363,hand_open,0.04080880622560912,-0.19661692172445236,-0.00118831789078766,-0.2821030219815054
29967,hand_flex_curl,-0.19172413159747906,0.20190656274361407,-0.01854287437177116,-0.04256212244196833
8747,hand_open,-0.0359713056085893,-0.12479360900386582,0.1837387353267788,-0.16665023048583094
61193,hand_flex_curl,0.04366952087621279,-0.20316111842433796,0.2060629788807906,-0.2724992350854363
9581,hand_flex_curl,-0.3994588519717805,-0.30283194834607685,0.1563641407369658,0.02506264713542516
84470,hand_open,-0.05305753227773213,-0.05853437135757555,0.087051171447319,-0.3879090396465864
8188,hand_open,0.1507879018862064,0.0025287137939709052,0.029013450223933868,0.15551155716376575
105916,hand_flex_curl,-0.1485172383312967,-0.018913331614345053,0.039472221593736416,-0.09600626092057962
113671,hand_flex_curl,-0.029607019082532493,0.01421477932937987,0.1522591319967297,-0.09023589712469847
31711,hand_flex_curl,-0.0019159441219284144,-0.037629131024180966,0.2039086608503331,-0.4644852061729258
91578,hand_flex_curl,-0.05333763435428896,-0.1337685073350784,-0.11169991431913928,0.16208855814234968
48267,hand_open,-0.013664159906160987,-0.04076853598477581,0.05438029910592457,-0.10871775031670873
7494,hand_flex_curl,-0.4777129435858498,-0.436300387675817,0.16850308342915876,-0.44460880625284416
77221,hand_flex_curl,-0.007474363198287205,-0.002462367099266061,0.2076241216727317,-0.11239439753811764
80296,hand_open,0.14118637004928525,0.004859895383336532,0.20352895000112525,-0.0020393507455817033
112180,hand_open,0.01354247621715432,-0.05128750284612993,0.2834157843635809,-0.07980018661387944
46325,hand_open,-0.1962700505446595,-0.12168134587287438,0.026563036427650788,-0.08929903481688639
50136,hand_open,-0.06647258500925413,-0.11567998576561812,0.1824284377849663,-0.1899251268746831
66625,hand_open,-0.16722897541183498,-0.13603937374754305,0.02226423743534767,-0.06138787111001731
79758,hand_flex_curl,-0.08038814800869798,-0.1803529342579485,0.1289747905442149,-0.11391790506968125
78391,hand_open,-0.12248611256198748,-0.1194768261550596,0.0333496300770435,-0.468738384045265
79308,hand_flex_curl,-0.280961898081883,0.080850986831702,0.6601519040138224,0.1282502547608031
99087,hand_open,-0.06561850326764672,0.00970923561069803,-0.3452378258897867,-0.011072928598719334
1571,hand_flex_curl,0.0038904341696901494,0.02654018574058048,0.03857409722761651,-0.2789384250092836
62611,hand_open,-0.182822854951882,-0.1953804605968522,-0.21465860945165294,-0.221113412176429
67914,hand_flex_curl,0.0762118719658047,0.2918847437283383,0.2258905744159569,-0.3476821192052925
33144,hand_flex_curl,-0.07027921814786031,-0.06508761533389963,0.016349208066772203,-0.0956079996156417
59812,hand_flex_curl,0.16155805632119136,0.04571739625412597,-0.056219830940139714,-0.4053769069130665
28585,hand_open,-0.06476442152604978,-0.024389949682054657,0.17927762470205533,0.0124523034675188
111564,hand_flex_curl,-0.0373924792592526,-0.1949190494931016,0.05776326700854284,-0.1803921419883789
88576,hand_open,-0.17203892500494974,0.09816747413607096,0.1326312289548124,-0.21619140817612914
85724,hand_flex_curl,0.09871417075437884,0.0027941005725571344,-0.05324018285143162,0.010237212019135631
106540,hand_open,-0.04376365354127265,-0.048362216763699895,0.05513381856312627,0.031649762686824616
103169,hand_flex_curl,0.010367220710115088,-0.053335203103813116,0.11071915857649793,-0.2542007085258405
4247,hand_open,-0.10084248735234004,-0.008774350367835582,0.09188609068005003,-0.06327423894162787
95369,hand_flex_curl,-0.09160600658241792,-0.034987326273460906,-0.19741521184618813,0.10243027898518964
2541,hand_open,-0.013707782360657172,-0.04899854188059627,0.13764518283668134,-0.003325165815785791
11982,hand_flex_curl,-0.2018675002382162,0.14339179381860312,-0.10334627563662746,-0.09781929809922564
101477,hand_flex_curl,0.1564266781156467,-0.26391056465564844,-0.018166114643176967,-0.07474669316686489
66812,hand_open,-0.1714534657466168,-0.1950396798470269,-0.036778832202232985,-0.20061749467090415
1334,hand_flex_curl,-0.13467744064763587,-0.07313969145766552,0.16845389808598754,-0.07791761174705669
53759,hand_flex_curl,-0.056960594000104885,-0.17500297806185838,-0.011190649276038966,-0.2789447466173112
39670,hand_flex_curl,-0.17458509879908668,0.19987997279788128,0.23012248134153745,-0.10711459052417004
64199,hand_open,0.1436912173075593,0.0976849527204522,-0.1301640921418611,-0.3098902821713042
33180,hand_flex_curl,-0.006223087528456461,0.2588048849262079,0.1826940386380238,-0.11406709501882162
55236,hand_flex_curl,-0.09703126237643543,0.1068136547529288,0.12592136444077218,-0.025020924522529357
100496,hand_open,-0.2044825515921416,-0.3219910643065259,0.03710443917394346,-0.06780683188822245
81151,hand_flex_curl,-0.00248762786832446,-0.1340338941137057,0.07972944126432346,0.008506355744692941
76356,hand_open,-0.09166110863023837,-0.21743470505127405,0.12430415035762565,-0.34521416343633515
86720,hand_open,-0.09870728299840514,0.005586693265673404,0.2803210425718754,-0.21615347852803268
53017,hand_open,0.03560395862295662,0.1552799151968709,-0.08430466188520147,0.10915773423452513
47760,hand_flex_curl,-0.049691715521908215,0.036350449272707815,0.15652153383507805,-0.1881689841681703
9158,hand_flex_curl,-0.05044248092379622,-0.09228976014163504,0.09910059681496096,-0.2324493196685521
77855,hand_flex_curl,0.04293712282361195,-0.07343523582480505,0.14716943268640925,-0.07339892633809975
35195,hand_flex_curl,-0.03674043835974383,0.006271270524095929,0.04566268888400815,-0.3830907100177321
55618,hand_flex_curl,0.05687334909098717,0.17938789142667003,0.014111274952954831,-0.031095989824735937
22611,hand_open,-0.1259896844374616,-0.07285319436715654,0.11451626706853935,-0.17337768573516646
109129,hand_flex_curl,-0.6012058164803484,0.13205254055064494,-0.2315616444824425,0.20604902027716854
116105,hand_open,0.0707452896358931,-0.21402689755315674,0.05732355004066436,-0.043874488265836516
80915,hand_open,-0.058464420722504025,0.07952706869746072,0.1990117680851964,-0.2365571005565561
3785,hand_flex_curl,-0.18725627388470467,-0.14051174411887268,0.6984131824589248,0.17112213599548154
9735,hand_flex_curl,-0.08376085252051635,0.08211157403009263,0.17078036481752654,-0.14034854817950515
44079,hand_flex_curl,-0.03550982595789653,-0.17189674644858846,0.09554843133184332,-0.12696317536899926
95573,hand_flex_curl,-0.06120115576543616,0.330733749206491,0.4297185713035103,0.21712447751909614
43312,hand_flex_curl,-0.11943024482527985,-0.0005805335782215204,0.12159698907003168,-0.11704836535861166
16766,hand_open,-0.014065945671651424,-0.06744292299411059,0.10594227804868496,-0.27457525115750026
97880,hand_flex_curl,-0.14609734006345446,-0.1910407836147815,0.15616543195059962,-0.12560150100260806
1963,hand_flex_curl,-0.08362768923823771,-0.09568852036317664,-0.21578888863749368,-0.10294485787761654
97090,hand_open,-0.04726033766076265,-0.2513680236073743,-0.06108819620624328,-0.4172590013376509
49263,hand_flex_curl,0.021121303714446205,-0.032544561606676965,0.053642518958485715,-0.01668145922943376
56528,hand_open,-0.11553866269628345,-0.11506477096065824,-0.011735622878267129,-0.2288940473210368
83926,hand_flex_curl,-0.03280293785751332,0.06527157662363448,0.016102297644135843,0.06715570626268175
53484,hand_flex_curl,-0.25913230346075955,0.12947708249460232,0.200584715359498,-0.0011163959754129094
20196,hand_open,-0.06268661513861062,0.2782203403886949,-0.09106666286300412,0.19865400322147808
5978,hand_flex_curl,-0.04831186840711799,-0.04604611396854919,-0.041395368511338286,0.048101115384511665
61720,hand_flex_curl,-0.14215983956120304,0.013494012964750944,0.3160286180000622,0.06217680779023715
85565,hand_flex_curl,0.1427797375994564,0.16573856688125546,-0.19491069417243911,-0.2508932432125003
67536,hand_flex_curl,-0.0837493729271922,-0.10256746629515234,-0.09239073230089834,-0.049550027941510984
113970,hand_flex_curl,-0.09714835422810207,0.04152549145559736,0.16418461029960518,0.0367133707066718
31610,hand_flex_curl,-0.030176406910232382,-0.03865448903244262,0.12857343814401712,-0.05411043596337517
87941,hand_flex_curl,0.0059429854518995295,-0.17120010615470893,0.10942755146507976,-0.16755674907516827
28623,hand_open,-0.058641206459352,0.03362721903305421,0.08365836647605307,-0.051552713360598856
116347,hand_open,-0.11893891823197555,-0.17773827133687292,-0.021381852379048882,0.05860383494030241
54346,hand_open,0.05251799139260194,-0.07478026427092821,0.01346891437125386,-0.07273136453174478
16884,hand_open,-0.11625958115553905,-0.09345384305691827,0.02642236634619799,0.030347511435794724
7222,hand_flex_curl,-0.07376442267403649,-0.10429549611497413,0.09202479334778137,-0.20426885546021434
104580,hand_open,-0.03879298964198463,-0.030647649291376425,-0.021639583577216067,-0.021504846144710377
21843,hand_flex_curl,-0.07181059589420613,0.0237385457709296,0.1149225380030543,-0.08455782880579576
79870,hand_flex_curl,-0.057263655263226625,0.1775030421467303,0.15406226667703038,-0.15705655816259434
47314,hand_flex_curl,-0.11881953046167547,0.04401047674621328,0.088713636046158,0.024190265229379282
26600,hand_open,-0.05766084919143955,-0.13901291197149934,-0.15928476641389078,-0.18566562739431047
4566,hand_open,0.012123598485145326,-0.195808698353278,0.06841091009607281,-0.2488425135725005
96648,hand_open,-0.06677794219107193,-0.09948837651145848,0.15310708731283995,-0.25484677686494195
32287,hand_open,0.14110830881483727,0.015882493972245948,0.12006929231143172,0.08043866902335363
75483,hand_flex_curl,-0.08235345438182118,-0.11423242151865233,0.14824855911537504,-0.08766426698428452
88139,hand_open,-0.025910590039619263,-0.05528639907841637,0.15639955418404194,-0.07345329216703911
108220,hand_open,-0.05337436905284288,0.2323174749654071,-0.13222102319286366,0.10046931617901468
113072,hand_open,-0.09761212979747004,0.15040946465758664,0.1503379524928492,0.11293805582738516
65658,hand_flex_curl,-0.03272258070444234,-0.09043506845019388,0.1917510277277457,0.07404120171239614
112655,hand_open,-0.022650385542116847,-0.032405836699655466,0.13878529909115198,-0.1345023250874311
99778,hand_flex_curl,-0.07874656616664866,-0.2268287938623367,0.08562184537504369,-0.12578862059984475
22625,hand_open,-0.07318355525301233,0.08456941749110514,0.06523255322099407,-0.037336681256942894
104780,hand_open,-0.11487284628481698,0.2452973010466415,-0.09093091131587294,-0.1120302729164595
95280,hand_flex_curl,-0.1314975933032566,-0.0450840868960698,0.3504898368325229,-0.12287435930502046
58409,hand_open,-0.211071838146914,-0.0072332975965890825,-0.009074695813248712,0.22837567546381066
119094,hand_open,0.05113814427785357,0.018156376143537267,0.1289482304589078,-0.1891791771289472
114416,hand_open,-0.0522447770720188,-0.4398408885631931,-0.04910959773275359,0.11039297644061796
115706,hand_flex_curl,-0.05589528774175012,-0.2185776776545796,0.02971778433801364,-0.27539958884262283
79614,hand_flex_curl,-0.1691277001438345,-0.11541761474585845,-0.09185362835357393,-0.09065944486167787
109723,hand_flex_curl,-0.11059554982085873,0.04635975288871652,0.06936117092593719,-0.14361429087994382
102853,hand_open,-0.02041416076710656,0.03829561372954826,-0.08321864950819248,-0.2321635829862806
53830,hand_flex_curl,-0.007759057112131984,-0.13816246797639695,0.07377309620750737,-0.33049493133470764
81726,hand_flex_curl,-0.06286569679410248,0.07601069388091619,0.07065179433049472,0.021411286346080468
78721,hand_open,-0.08872922050117082,0.0748164533771345,0.22013588926608046,-0.06295942286249856
20384,hand_open,0.053723348689198584,0.036344417754986084,0.2551499513556912,0.4804991035959729
73453,hand_flex_curl,0.048247582684617374,0.005972710398143732,0.008967471765155109,-0.2456172291633635
40382,hand_open,-0.09914121162516154,0.163630551446589,0.0926445286716091,-0.13046155324438702
4054,hand_flex_curl,-0.10006187500788223,0.04041569219960306,0.18037544156140228,-0.17292885156611135
39671,hand_flex_curl,-0.17642183372723996,0.16489717016270133,0.24015629134642635,-0.10091941466968113
74344,hand_open,-0.05534426726327489,0.05386296090221365,0.026783386765006908,-0.08953293431342935
104106,hand_open,-0.1949843360949397,-0.18256951701116544,-0.10630428217435006,-0.2484872392020695
53554,hand_flex_curl,-0.20197770433388829,-0.08892115750859186,0.06315102949841922,-0.028261380790915336
116831,hand_open,-0.1530792287090893,0.011002996156413536,0.056090965341051735,-0.3732656668411576
93906,hand_flex_curl,0.06530396241120084,-0.031850937071665086,-0.004266336665807002,-0.183307667604803
82941,hand_open,-0.06254886001900217,0.01400367621002796,0.1632776325717118,-0.16449203350958666
71500,hand_flex_curl,0.2092787256733195,0.2513438975365563,-0.5819599965767042,-0.6693546143945609
59508,hand_flex_curl,0.2758397035509663,0.08606824963851968,-0.08533066814354863,-0.2793278360630003
15852,hand_flex_curl,0.01914910958534932,-0.1915534626189398,-0.13248367292534802,-0.1992103047267949
79789,hand_flex_curl,-0.016102425523280117,0.07658971957968341,-0.05724091866416536,-0.2102592112150411
33960,hand_flex_curl,-0.05570472649296532,-0.0770782725129826,0.01729356665548121,-0.11618356938218732
21161,hand_flex_curl,-0.11990549998793032,0.11406353902317345,0.1718683446082614,-0.14011717732618456
61716,hand_flex_curl,-0.12769555200198013,0.0967289571656671,0.3129791267240669,0.07810725998749879
101482,hand_flex_curl,0.0698705446263439,-0.2530538328033504,-0.07325369898374334,-0.1696972455489698
83058,hand_open,-0.0910825371278582,-0.003680733673797176,0.09737615868372962,0.0815828800740448
109457,hand_flex_curl,-0.023401150944025728,0.01958283007859385,0.09215661006743804,-0.2309384553530033
58804,hand_open,-0.034380233977062025,-0.03802419543322677,0.0523833741735702,-0.0014350050193645547
11195,hand_flex_curl,-0.2949050121052006,-0.21323978449387795,0.4256194648044387,-0.07045179268160684
93123,hand_flex_curl,-0.03454094828330834,-0.17207769197942835,0.0773498543621971,-0.2290154221949133
118806,hand_open,-0.09637922147692668,-0.2516123000740239,0.09183887275062697,0.20675071876681492
53815,hand_flex_curl,-0.026585590125724257,-0.05010230961889639,-0.07319270915822085,-0.13224930399096868
114878,hand_open,-0.0256787022549404,0.06972283668308242,0.2669327921633924,-0.2555636472138143
97161,hand_flex_curl,-0.06640829928678482,-0.04710162956529562,-0.00012197965103832864,-0.04578740685111682
15577,hand_flex_curl,-0.023203701939246483,0.32103808451060845,0.010448934301166002,-0.028277816971758237
46750,hand_open,-0.05047691970369572,-0.00837325444106807,0.06770362486141979,-0.005355666310149054
77589,hand_flex_curl,-0.10815269236643066,-0.2841644010777946,0.20665517041245507,-0.2269975649165937
66925,hand_open,-0.06658738094226635,0.10699761604263623,0.11193010172512063,-0.1167815935003942
34637,hand_open,-0.1789680075214395,0.02576211995783595,0.1911214553352747,-0.08486758759853164
46091,hand_flex_curl,-0.07413636149696756,0.1174502362093266,0.1056560193514846,-0.1320773562529579
16879,hand_open,-0.11901468354777946,-0.0482174603390253,0.0666559770520736,-0.0006283678366674206
22450,hand_open,-0.1489213200154833,0.3318103751151602,0.09701710567864684,-0.20791010167675505
118579,hand_open,0.04000982653184293,0.0225382737494948,0.07701736144241678,0.005069929627843139
67350,hand_flex_curl,0.05377156298105579,-0.08361945345401423,0.4173641968082604,-0.2505050964803891
111273,hand_flex_curl,-0.2971182776936564,-0.2387078679640151,-0.2191226711969676,-0.0973818428245914
67196,hand_flex_curl,-0.2157072979218666,0.05424596227588485,0.08163488145839604,0.20959038508707484
49678,hand_flex_curl,-0.14853560568056326,-0.06696341733727729,-0.0007987699729546938,-0.06283299070217707
88269,hand_open,-0.01286288429376137,0.18711426559486652,0.10041679659794234,0.012530691406899663
14655,hand_open,0.05500447130159936,0.018843969160841082,0.17497292346858329,0.0038953748587000634
109456,hand_flex_curl,-0.023401150944025728,0.04581993205498214,0.10563339409361604,-0.22031815388815845
88251,hand_open,-0.08426595462578879,-0.0969702178735038,0.116057735723212,-0.06838589118238114
76338,hand_open,-0.039084571311803096,-0.134199760850358,0.13148521045916414,-0.1469685360925962
23145,hand_flex_curl,-0.06967998337754877,-0.0736312601498873,0.19173233729734696,-0.08610662276941794
46659,hand_open,0.024220793905712856,-0.16499367444584967,0.11895573614227285,-0.2689376411299165
94758,hand_open,-0.054887379449932716,-0.07845647430647185,0.10695549611778876,-0.09269626696405142
62189,hand_open,-0.1864802533775556,-0.4673415934968398,0.0834586739828127,-0.2963519264468243
61992,hand_flex_curl,-0.058471308478498574,-0.08879147987810465,0.2184006303593542,0.11916989700835925
3759,hand_flex_curl,-0.419144058564268,-0.23249238897859406,0.02565605869974852,0.1776966083308602
29534,hand_flex_curl,-0.07695115777436845,-0.003638513049937786,0.17241922045165858,0.012520576834084364
88953,hand_open,-0.04892487868938722,-0.09121614999177853,0.030179142856855187,-0.12002963569838455
60026,hand_flex_curl,-0.11147488666772708,-0.3144064308041912,-0.3089764234976252,-0.17717950079526834
34557,hand_open,-0.12266289829884593,-0.3261347169635145,0.0254553824996564,-0.21796778002826112
44265,hand_open,-0.10228202835229072,-0.028123459135713902,-0.07389901068600868,-0.20008521527604614
68380,hand_open,-0.09639299698888436,0.21482908940670556,-0.03371852015074284,0.17533991286293538
95715,hand_flex_curl,0.06104273737789656,-0.14722783907309112,0.1031180556443585,0.08679567804302635
52601,hand_open,-0.09634937453435688,-0.30546169006138113,-0.2368382480967779,-0.4116138053804398
49443,hand_flex_curl,0.0979151910606022,-0.037559768570677,0.2210822152685108,-0.17503394703505049
96566,hand_open,-0.0942210579363747,0.09219627161731324,-0.19246815003103745,-0.196894067550189
115845,hand_flex_curl,-0.14057106384837192,0.2065779731989621,0.005313984475139755,0.06390766406468562
27579,hand_flex_curl,-0.07221697349707856,-0.2565460815491316,0.20865603017225245,-0.0011947839148110928
41167,hand_flex_curl,-0.031345029508275224,-0.09428619249888316,0.2112412118088014,-0.013079406982600794
58208,hand_open,-0.15139632033115644,-0.3656502051469935,0.4171300745748181,0.13158047786300253
85618,hand_flex_curl,-0.02453074292482893,0.12104200499713767,0.1777597650121121,-0.4117693169376191
48350,hand_open,-0.0848996281759894,-0.18378185206797493,0.03400871367538616,-0.21440365742953604
75895,hand_flex_curl,-0.052371052598344736,-0.21497384583138013,0.26295074678106656,-0.3125529434671369
74381,hand_open,-0.0018493624807629503,0.16514446238823233,-0.044141878073473695,-0.054764090232098266
37719,hand_flex_curl,-0.003410587169720425,-0.2826957265189197,0.08971406592606779,-0.19342603339325315
38347,hand_open,-0.19482132587008072,-0.015505524116268932,-0.04776290303700415,-0.0569842389669093
52985,hand_open,-0.09350473131436532,0.27376003305272634,0.4745578975429872,0.2356948332233313
106557,hand_open,0.016619007221814197,0.05718934291138389,0.039689620810501314,-0.17456109075554815
13065,hand_open,0.0043702811697015065,-0.1202096555550769,0.16878934212635466,-0.13199517534877192
38942,hand_open,-0.06579758492315957,0.09080600678849038,0.10481101515596558,0.0245025526653031
